FECHA_CORTE,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_REGISTRO,PRODUCTO,PRECIO_MAYORISTA,PRECIO_MINORISTA,CATEGORIA,UNIDAD_MEDIDA_MAY,UNIDAD_MEDIDA_MIN
20250218,PIURA,PIURA,PIURA,200101,20240812,Carne de pollo (eviscerado),9.65,10.9,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240812,Aji rocoto,3.65,5.15,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240812,Uva alfonso lavalett,4.67,9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240812,Aji escabeche,1.64,4.9,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20240809,Haba verde serrana,2.9,7.2,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Garbanzo,6.13,12.15,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Uva red globe,4.5,6.75,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Huevos rosados,6.71,10.25,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Naranja valencia,3.09,5.85,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Limon sutil bolsa,2.12,5.75,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Platano seda congo,1.75,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Vainita americana,2.63,5.8,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Lenteja,7.65,7.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Pina criolla,2.35,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Zapallo macre,1.72,3.4,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Olluco largo,3.25,5.05,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Yuca blanca,2.17,4.4,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Palta fuerte,7.8,8.35,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Arroz extra,2.89,4.4,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Pallar,7.8,10.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Azucar rubia nacional (granel),3.11,5.25,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Choclo (tipo cusco),4.26,9.75,Cereales,CIENTO,UNIDAD
20250218,PIURA,PIURA,PIURA,200101,20240809,Melocoton durazno huayco,4.58,9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Azucar blanca nacional (granel),3,6.45,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Papaya,2.11,3.9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Leche evaporada (azul) 400 g,3.22,3.55,Agro-industriales,CAJA,LATA
20250218,PIURA,PIURA,PIURA,200101,20240809,Manzana israel,3.08,5.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Chirimoya cumbe,4.85,11.5,Frutas,CAJON CHICO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Arroz superior,2.68,3.7,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Fideos nicolini tallarin,3.55,6.5,Agro-industriales,PAQUETE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Manzana delicia,3.55,6.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Camote morado,1.45,2.9,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Zanahoria,2.12,4.35,Hortalizas,SACO MEDIANO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Arveja verde blanca serrana,3.45,5.8,Legumbres,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Uva italia,7.33,11.25,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Papa canchan,1.97,2.95,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Ajo criollo o napuri,13.22,18,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Melon coquito,2.96,4.15,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Platano bellaco,1.2,3.35,Frutas,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240809,Carne de porcino (corte unico),14.35,18.75,Carnes y huevos,UNIDAD,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Leche fresca,6.7,9.35,Agro-industriales,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240809,Papa amarilla,3.37,6.35,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Aceite clasico botella 900 ml,9.91,12.44,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240809,Cebolla cabeza roja,2.15,5.4,Hortalizas,SACO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Carne de pollo (eviscerado),9.2,10.65,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Aji rocoto,3.75,5.15,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Uva alfonso lavalett,5.44,8.75,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Aji escabeche,1.64,4.9,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20240809,Tomate,4.32,5.5,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Frijol castilla,4.51,10.85,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Sandia,2.55,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Frijol canario,6.1,11.65,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240809,Carne fresca de vacuno,16,21.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Huevos rosados,6.71,9.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Naranja valencia,3.18,5.85,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Limon sutil bolsa,2.61,4.87,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Platano seda congo,2.11,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Vainita americana,3.33,5.75,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Lenteja,6.05,7.55,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Pina criolla,2.1,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Zapallo macre,1.72,3.4,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Olluco largo,3.15,5.3,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Yuca blanca,2.97,4,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Palta fuerte,7.35,8.4,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Arroz extra,2.99,4.4,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Pallar,6.55,10.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Azucar rubia nacional (granel),3.11,5.25,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Choclo (tipo cusco),4.26,9.75,Cereales,CIENTO,UNIDAD
20250218,PIURA,PIURA,PIURA,200101,20240807,Melocoton durazno huayco,4.63,9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Azucar blanca nacional (granel),3,6.45,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Papaya,2.11,3.9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Leche evaporada (azul) 400 g,3.2,3.55,Agro-industriales,CAJA,LATA
20250218,PIURA,PIURA,PIURA,200101,20240807,Manzana israel,3.08,5.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Chirimoya cumbe,6.85,11,Frutas,CAJON CHICO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Arroz superior,2.72,3.7,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Fideos nicolini tallarin,3.2,6.45,Agro-industriales,PAQUETE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Manzana delicia,3.55,6.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Camote morado,1.8,3.55,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Zanahoria,3.15,4.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Arveja verde blanca serrana,3.52,5.8,Legumbres,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Papa canchan,1.95,2.85,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Ajo criollo o napuri,12.88,15.3,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Melon coquito,3.08,4.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Platano bellaco,2.23,3.25,Frutas,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240807,Carne de porcino (corte unico),13.22,18.75,Carnes y huevos,UNIDAD,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Leche fresca,6.6,9.35,Agro-industriales,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240807,Papa amarilla,3.37,6.25,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Aceite clasico botella 900 ml,9.86,12.44,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240807,Cebolla cabeza roja,2.33,4.61,Hortalizas,SACO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Carne de pollo (eviscerado),8.8,10.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Aji rocoto,3.8,4.8,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Uva alfonso lavalett,4.46,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Aji escabeche,1.64,4.9,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20240807,Tomate,4.32,5.15,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Frijol castilla,4.42,9.15,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Frijol canario,6.1,11.65,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Carne fresca de vacuno,15.9,21.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Haba verde serrana,2.9,7.2,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240807,Garbanzo,6.03,11.9,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Pina criolla,2.1,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Zapallo macre,1.72,3.4,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Olluco largo,3.15,5.3,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Yuca blanca,2.97,4,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Palta fuerte,7.35,8.4,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Arroz extra,2.99,4.4,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Pallar,6.55,10.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Azucar rubia nacional (granel),3.11,5.25,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Choclo (tipo cusco),4.26,9.75,Cereales,CIENTO,UNIDAD
20250218,PIURA,PIURA,PIURA,200101,20240805,Melocoton durazno huayco,4.63,9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Azucar blanca nacional (granel),3,6.45,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Papaya,2.11,3.9,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Leche evaporada (azul) 400 g,3.2,3.55,Agro-industriales,CAJA,LATA
20250218,PIURA,PIURA,PIURA,200101,20240805,Manzana israel,3.08,5.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Chirimoya cumbe,6.85,11,Frutas,CAJON CHICO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Arroz superior,2.72,3.7,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Fideos nicolini tallarin,3.2,6.45,Agro-industriales,PAQUETE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Manzana delicia,3.55,6.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Camote morado,1.8,3.55,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Zanahoria,3.15,4.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Arveja verde blanca serrana,3.52,5.8,Legumbres,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Papa canchan,1.95,2.85,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Ajo criollo o napuri,12.88,15.3,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Melon coquito,3.08,4.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Platano bellaco,2.23,3.25,Frutas,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240805,Carne de porcino (corte unico),13.22,18.75,Carnes y huevos,UNIDAD,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Leche fresca,6.6,9.35,Agro-industriales,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240805,Papa amarilla,3.37,6.25,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Aceite clasico botella 900 ml,9.86,12.44,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240805,Cebolla cabeza roja,2.33,4.61,Hortalizas,SACO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Carne de pollo (eviscerado),8.8,10.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Aji rocoto,3.8,4.8,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Uva alfonso lavalett,4.46,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Aji escabeche,1.64,4.9,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20240805,Tomate,4.32,5.15,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Frijol castilla,4.42,9.15,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Frijol canario,6.1,11.65,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Carne fresca de vacuno,15.9,21.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Huevos rosados,6.71,9.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Haba verde serrana,2.9,7.2,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Garbanzo,6.03,11.9,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Naranja valencia,3.18,5.85,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Limon sutil bolsa,2.61,4.87,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Platano seda congo,2.11,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Vainita americana,3.33,5.75,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240805,Lenteja,6.05,7.55,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Azucar rubia nacional (granel),3.04,5.25,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Choclo (tipo cusco),4.14,9.5,Cereales,CIENTO,UNIDAD
20250218,PIURA,PIURA,PIURA,200101,20240719,Melocoton durazno huayco,4.58,9.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Uva red globe,4.33,6.4,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Azucar blanca nacional (granel),3.07,6.4,Agro-industriales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Papaya,2.16,3.8,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Leche evaporada (azul) 400 g,3.22,3.55,Agro-industriales,CAJA,LATA
20250218,PIURA,PIURA,PIURA,200101,20240719,Manzana israel,3.03,5.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Chirimoya cumbe,4.75,11,Frutas,CAJON CHICO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Arroz superior,2.7,3.55,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Fideos nicolini tallarin,3.25,6.45,Agro-industriales,PAQUETE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Manzana delicia,3.43,6.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Camote morado,1.43,3.5,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Zanahoria,2.13,4.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Arveja verde blanca serrana,3.37,5.85,Legumbres,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Papa canchan,1.91,3.05,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Ajo criollo o napuri,8.85,13.8,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Melon coquito,3.04,4.05,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Platano bellaco,1.2,2.4,Frutas,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240719,Carne de porcino (corte unico),12.02,18.75,Carnes y huevos,UNIDAD,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Leche fresca,6.3,7.8,Agro-industriales,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240719,Papa amarilla,3.39,6.15,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Aceite clasico botella 900 ml,10.23,12.44,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240719,Cebolla cabeza roja,2.16,4.7,Hortalizas,SACO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Carne de pollo (eviscerado),8.85,10.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Aji rocoto,3.85,4.6,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Uva italia,4.83,7.85,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Uva alfonso lavalett,4.42,7.8,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Aji escabeche,1.65,3.35,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20240719,Tomate,4.27,5.1,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Frijol castilla,4.46,8.75,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Frijol canario,6.15,11.1,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Carne fresca de vacuno,13.45,20.15,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Huevos rosados,6.54,9.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Haba verde serrana,2.89,7.05,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Garbanzo,5.99,11.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Olluco largo,3.75,6.15,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Sandia,2.4,3.45,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Naranja valencia,3.15,5.85,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Limon sutil bolsa,2.1,5.65,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Platano seda congo,1.75,3.35,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Vainita americana,2.68,5.75,Legumbres,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Lenteja,6,7.65,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Pina criolla,2.05,3.3,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Zapallo macre,1.7,3.35,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Yuca blanca,2.08,3.75,Tuberculos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Palta fuerte,7.2,8.4,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Arroz extra,2.86,4.35,Cereales,SACO NORMAL,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240719,Pallar,6.4,10.5,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Camote morado,1.34,3.4,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Zanahoria,2.01,4.45,Hortalizas,SACO MEDIANO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Arveja verde blanca serrana,3.33,5.7,Legumbres,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Papa canchan,2.02,2.89,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Ajo criollo o napuri,9.44,13.7,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Melon coquito,2.96,4,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Platano bellaco,1.2,2.4,Frutas,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240712,Carne de porcino (corte unico),12.6,18.45,Carnes y huevos,UNIDAD,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Leche fresca,5.9,7.75,Agro-industriales,LITRO,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240712,Papa amarilla,3.26,6.3,Tuberculos,SACO GRANDE,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Aceite clasico botella 900 ml,10.19,11.8,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20240712,Cebolla cabeza roja,2.12,4.7,Hortalizas,SACO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Carne de pollo (eviscerado),8.65,9.85,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20240712,Aji rocoto,3.65,4.6,Hortalizas,KILOGRAMO,KILOGRAMO
